season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,demand_high
1,0,1,15,0,3,1,1,0.4,0.54,0.2836,82,0
1,0,1,16,0,3,1,1,0.38,0.58,0.3881,104,0
1,0,1,17,0,3,1,1,0.36,0.57,0.3284,197,1
1,0,1,18,0,3,1,1,0.34,0.61,0.2836,161,1
1,0,1,19,0,3,1,1,0.32,0.57,0.4179,112,0
1,0,1,20,0,3,1,1,0.32,0.49,0.2985,76,0
1,0,1,21,0,3,1,1,0.32,0.49,0.4179,59,0
1,0,1,22,0,3,1,1,0.3,0.52,0.1642,59,0
1,0,1,23,0,3,1,1,0.3,0.52,0.4627,28,0
1,0,1,0,0,4,1,1,0.26,0.56,0.3881,13,0
1,0,1,1,0,4,1,1,0.26,0.56,0.0896,5,0
1,0,1,2,0,4,1,1,0.26,0.56,0.0896,2,0
1,0,1,3,0,4,1,1,0.26,0.56,0.1642,1,0
1,0,1,4,0,4,1,1,0.26,0.56,0.1642,1,0
1,0,1,5,0,4,1,1,0.24,0.6,0.2239,6,0
1,0,1,6,0,4,1,1,0.22,0.6,0.2239,35,0
1,0,1,7,0,4,1,1,0.22,0.55,0.2239,101,0
1,0,1,8,0,4,1,1,0.22,0.55,0.2836,249,1
1,0,1,9,0,4,1,2,0.24,0.52,0.2239,143,1
1,0,1,10,0,4,1,1,0.26,0.48,0.2985,57,0
1,0,1,11,0,4,1,2,0.28,0.45,0.1642,68,0
1,0,1,12,0,4,1,2,0.3,0.42,0.0896,84,0
1,0,1,13,0,4,1,2,0.28,0.45,0.1045,98,0
1,0,1,14,0,4,1,2,0.3,0.45,0.1343,81,0
1,0,1,15,0,4,1,2,0.32,0.45,0.194,70,0
1,0,1,16,0,4,1,2,0.3,0.49,0.1343,91,0
1,0,1,17,0,4,1,2,0.3,0.49,0.1045,215,1
1,0,1,18,0,4,1,2,0.26,0.56,0.194,185,1
1,0,1,19,0,4,1,1,0.26,0.56,0.3284,152,1
1,0,1,20,0,4,1,2,0.26,0.6,0.2836,126,0
1,0,1,21,0,4,1,2,0.24,0.6,0.2537,57,0
1,0,1,22,0,4,1,2,0.24,0.65,0.2836,56,0
1,0,1,23,0,4,1,2,0.24,0.65,0.3284,31,0
1,0,1,0,0,5,1,2,0.24,0.7,0.2537,21,0
1,0,1,1,0,5,1,2,0.24,0.7,0.2537,6,0
1,0,1,2,0,5,1,3,0.24,0.75,0.1642,2,0
1,0,1,3,0,5,1,3,0.22,0.8,0.2985,1,0
1,0,1,4,0,5,1,2,0.22,0.87,0.0896,1,0
1,0,1,5,0,5,1,1,0.24,0.6,0.4179,5,0
1,0,1,6,0,5,1,1,0.22,0.55,0.2537,27,0
1,0,1,7,0,5,1,1,0.2,0.51,0.2836,68,0
1,0,1,8,0,5,1,1,0.2,0.47,0.3284,217,1
1,0,1,9,0,5,1,1,0.2,0.51,0.3582,166,1
1,0,1,10,0,5,1,1,0.2,0.47,0.4627,63,0
1,0,1,11,0,5,1,1,0.22,0.41,0.4627,59,0
1,0,1,12,0,5,1,1,0.22,0.27,0.5821,78,0
1,0,1,13,0,5,1,1,0.2,0.21,0.5821,73,0
1,0,1,14,0,5,1,1,0.2,0.25,0.5224,62,0
1,0,1,15,0,5,1,1,0.16,0.26,0.4478,65,0
1,0,1,16,0,5,1,1,0.16,0.26,0.3582,97,0
1,0,1,17,0,5,1,1,0.14,0.28,0.3582,161,1
1,0,1,18,0,5,1,1,0.12,0.3,0.2537,120,0
1,0,1,19,0,5,1,1,0.12,0.3,0.3284,96,0
1,0,1,20,0,5,1,1,0.1,0.33,0.4179,53,0
1,0,1,21,0,5,1,1,0.08,0.38,0.2836,41,0
1,0,1,22,0,5,1,1,0.06,0.41,0.3881,34,0
1,0,1,23,0,5,1,1,0.06,0.38,0.3284,27,0
1,0,1,0,0,6,0,1,0.04,0.45,0.2537,13,0
1,0,1,1,0,6,0,2,0.04,0.41,0.3881,12,0
1,0,1,2,0,6,0,2,0.04,0.41,0.2537,11,0
1,0,1,3,0,6,0,2,0.04,0.41,0.2836,7,0
1,0,1,4,0,6,0,2,0.02,0.48,0.2985,3,0
1,0,1,6,0,6,0,2,0.02,0.44,0.2239,2,0
1,0,1,7,0,6,0,1,0.02,0.44,0.2836,8,0
1,0,1,8,0,6,0,1,0.02,0.44,0.3284,27,0
1,0,1,9,0,6,0,1,0.04,0.41,0.2537,40,0
1,0,1,10,0,6,0,2,0.04,0.41,0.1642,53,0
1,0,1,11,0,6,0,2,0.06,0.38,0.1343,63,0
1,0,1,12,0,6,0,2,0.06,0.38,0.1045,70,0
1,0,1,13,0,6,0,1,0.08,0.35,0.0896,84,0
1,0,1,14,0,6,0,1,0.1,0.33,0.1045,75,0
1,0,1,15,0,6,0,1,0.12,0.28,0.0896,103,0
1,0,1,16,0,6,0,1,0.12,0.28,0.194,83,0
1,0,1,17,0,6,0,1,0.12,0.28,0.0896,67,0
1,0,1,18,0,6,0,1,0.08,0.35,0.194,54,0
1,0,1,19,0,6,0,1,0.08,0.35,0.1343,59,0
1,0,1,20,0,6,0,1,0.06,0.45,0.1642,45,0
1,0,1,21,0,6,0,1,0.06,0.41,0.0896,39,0
1,0,1,22,0,6,0,1,0.06,0.49,0.0896,30,0
1,0,1,23,0,6,0,1,0.04,0.57,0.1045,33,0
1,0,1,0,0,0,0,1,0.04,0.57,0.1045,22,0
1,0,1,1,0,0,0,1,0.04,0.57,0.1045,13,0
1,0,1,2,0,0,0,1,0.02,0.62,0.1343,18,0
1,0,1,3,0,0,0,1,0.02,0.62,0.1343,5,0
1,0,1,5,0,0,0,2,0.04,0.57,0.1045,3,0
1,0,1,6,0,0,0,2,0.04,0.57,0.1045,1,0
1,0,1,7,0,0,0,1,0.08,0.58,0.1642,2,0
1,0,1,8,0,0,0,1,0.06,0.62,0.1642,19,0
1,0,1,9,0,0,0,1,0.1,0.54,0.3582,28,0
1,0,1,10,0,0,0,1,0.14,0.46,0.3881,58,0
1,0,1,11,0,0,0,1,0.14,0.43,0.2239,99,0
1,0,1,12,0,0,0,1,0.16,0.37,0.4627,116,0
1,0,1,13,0,0,0,1,0.14,0.33,0.3881,87,0
1,0,1,14,0,0,0,1,0.16,0.28,0.3582,110,0
1,0,1,15,0,0,0,1,0.16,0.28,0.3582,77,0
1,0,1,16,0,0,0,1,0.16,0.26,0.3284,65,0
1,0,1,17,0,0,0,1,0.14,0.26,0.3881,55,0
1,0,1,18,0,0,0,1,0.12,0.3,0.2537,49,0
1,0,1,19,0,0,0,1,0.12,0.3,0.2836,50,0
1,0,1,20,0,0,0,1,0.1,0.36,0.2537,35,0
1,0,1,21,0,0,0,1,0.1,0.36,0.194,25,0
1,0,1,22,0,0,0,1,0.08,0.38,0.194,28,0
1,0,1,23,0,0,0,1,0.06,0.41,0.2239,21,0
1,0,1,0,0,1,1,1,0.06,0.41,0.194,7,0
1,0,1,1,0,1,1,1,0.04,0.45,0.194,1,0
1,0,1,3,0,1,1,1,0.04,0.45,0.2537,1,0
1,0,1,4,0,1,1,1,0.02,0.48,0.1343,1,0
1,0,1,5,0,1,1,1,0.02,0.48,0.1343,5,0
1,0,1,6,0,1,1,1,0.02,0.48,0.0896,15,0
1,0,1,7,0,1,1,1,0.02,0.48,0.0896,84,0
1,0,1,8,0,1,1,1,0.04,0.49,0.0896,177,1
1,0,1,9,0,1,1,1,0.06,0.41,0.0896,102,0
1,0,1,10,0,1,1,1,0.1,0.42,0.0896,40,0
1,0,1,11,0,1,1,1,0.1,0.46,0.1343,46,0
1,0,1,12,0,1,1,2,0.12,0.42,0.194,63,0
1,0,1,13,0,1,1,2,0.14,0.43,0.2239,60,0
1,0,1,14,0,1,1,2,0.14,0.46,0.2239,45,0
1,0,1,15,0,1,1,1,0.16,0.4,0.1642,57,0
1,0,1,16,0,1,1,1,0.16,0.47,0.2537,70,0
1,0,1,17,0,1,1,1,0.14,0.5,0.2537,184,1
1,0,1,18,0,1,1,1,0.14,0.59,0.194,153,1
1,0,1,19,0,1,1,1,0.14,0.54,0.1642,106,0
1,0,1,20,0,1,1,1,0.14,0.59,0.194,81,0
1,0,1,21,0,1,1,1,0.14,0.63,0.1642,59,0
1,0,1,22,0,1,1,2,0.14,0.63,0.2239,35,0
1,0,1,23,0,1,1,2,0.16,0.64,0.2537,24,0
1,0,1,0,0,2,1,2,0.16,0.69,0.2836,9,0
1,0,1,1,0,2,1,2,0.16,0.69,0.1642,5,0
1,0,1,2,0,2,1,1,0.16,0.69,0.2239,2,0
1,0,1,4,0,2,1,1,0.14,0.74,0.1045,1,0
1,0,1,5,0,2,1,1,0.14,0.74,0.2239,9,0
1,0,1,6,0,2,1,1,0.16,0.74,0.1045,36,0
1,0,1,7,0,2,1,1,0.16,0.74,0.2239,108,0
1,0,1,8,0,2,1,2,0.16,0.74,0.1343,238,1
1,0,1,9,0,2,1,2,0.2,0.64,0.0896,144,1
1,0,1,10,0,2,1,2,0.22,0.6,0.1045,55,0
1,0,1,11,0,2,1,2,0.24,0.6,0.1343,61,0
1,0,1,12,0,2,1,2,0.26,0.56,0.0896,106,0
1,0,1,13,0,2,1,2,0.26,0.56,0.1343,93,0
1,0,1,14,0,2,1,2,0.3,0.45,0.0896,68,0
1,0,1,15,0,2,1,2,0.32,0.42,0.0896,84,0
1,0,1,16,0,2,1,2,0.32,0.42,0.0896,116,0
1,0,1,17,0,2,1,1,0.3,0.45,0.0896,222,1
1,0,1,18,0,2,1,2,0.3,0.49,0.0896,225,1
1,0,1,19,0,2,1,2,0.26,0.65,0.1642,146,1
1,0,1,20,0,2,1,1,0.24,0.65,0.194,119,0
1,0,1,21,0,2,1,1,0.24,0.65,0.194,45,0
1,0,1,22,0,2,1,1,0.22,0.64,0.1642,53,0
1,0,1,23,0,2,1,2,0.22,0.64,0.1642,40,0
1,0,1,0,0,3,1,2,0.22,0.69,0.1343,17,0
1,0,1,1,0,3,1,2,0.24,0.65,0.1343,5,0
1,0,1,2,0,3,1,3,0.22,0.69,0.194,10,0
1,0,1,5,0,3,1,3,0.2,0.86,0.2836,1,0
1,0,1,6,0,3,1,3,0.2,0.86,0.2836,8,0
1,0,1,7,0,3,1,3,0.22,0.87,0.2985,30,0
1,0,1,8,0,3,1,3,0.22,0.87,0.2985,72,0
1,0,1,9,0,3,1,3,0.22,0.87,0.2985,58,0
1,0,1,10,0,3,1,3,0.22,0.93,0.2836,28,0
1,0,1,11,0,3,1,3,0.22,0.93,0.3284,41,0
1,0,1,12,0,3,1,3,0.22,0.93,0.3284,48,0
1,0,1,13,0,3,1,3,0.22,0.93,0.3284,47,0
1,0,1,14,0,3,1,3,0.22,0.93,0.3582,36,0
1,0,1,15,0,3,1,3,0.22,0.93,0.4627,43,0
1,0,1,16,0,3,1,3,0.22,0.93,0.3284,36,0
1,0,1,17,0,3,1,3,0.2,0.93,0.3582,26,0
1,0,1,16,0,4,1,1,0.22,0.55,0.194,24,0
1,0,1,17,0,4,1,1,0.22,0.55,0.1045,84,0
1,0,1,18,0,4,1,1,0.2,0.69,0.0896,104,0
1,0,1,19,0,4,1,1,0.2,0.69,0.0896,79,0
1,0,1,20,0,4,1,1,0.18,0.74,0.0896,59,0
1,0,1,21,0,4,1,1,0.18,0.74,0.0896,38,0
1,0,1,22,0,4,1,1,0.18,0.74,0.0896,27,0
1,0,1,23,0,4,1,1,0.18,0.8,0.1642,16,0
1,0,1,0,0,5,1,2,0.2,0.75,0.1343,9,0
1,0,1,1,0,5,1,2,0.2,0.75,0.1343,3,0
1,0,1,2,0,5,1,2,0.2,0.75,0.1642,2,0
1,0,1,3,0,5,1,2,0.2,0.75,0.1045,1,0
1,0,1,5,0,5,1,2,0.18,0.8,0.1045,4,0
1,0,1,6,0,5,1,2,0.18,0.8,0.1343,16,0
1,0,1,7,0,5,1,2,0.16,0.86,0.0896,60,0
1,0,1,8,0,5,1,2,0.16,0.86,0.0896,157,1
1,0,1,9,0,5,1,3,0.18,0.86,0.0896,101,0
1,0,1,10,0,5,1,3,0.18,0.86,0.1045,49,0
1,0,1,11,0,5,1,3,0.18,0.93,0.1045,30,0
1,0,1,12,0,5,1,3,0.18,0.93,0.1045,29,0
1,0,1,13,0,5,1,3,0.18,0.93,0.1045,31,0
1,0,1,14,0,5,1,3,0.22,0.8,0.0896,38,0
1,0,1,15,0,5,1,2,0.2,0.86,0.0896,41,0
1,0,1,16,0,5,1,1,0.22,0.8,0.0896,80,0
1,0,1,17,0,5,1,1,0.24,0.75,0.1343,149,1
1,0,1,18,0,5,1,1,0.24,0.75,0.194,109,0
1,0,1,19,0,5,1,2,0.24,0.75,0.1343,89,0
1,0,1,20,0,5,1,2,0.24,0.7,0.194,62,0
1,0,1,21,0,5,1,2,0.22,0.75,0.1343,58,0
1,0,1,22,0,5,1,1,0.24,0.65,0.3582,26,0
1,0,1,23,0,5,1,1,0.24,0.6,0.2239,23,0
1,0,1,0,0,6,0,1,0.22,0.64,0.3582,28,0
1,0,1,1,0,6,0,1,0.22,0.64,0.194,20,0
1,0,1,2,0,6,0,1,0.22,0.64,0.1642,15,0
1,0,1,3,0,6,0,1,0.2,0.64,0.1343,8,0
1,0,1,4,0,6,0,1,0.16,0.69,0.1045,3,0
1,0,1,6,0,6,0,1,0.16,0.64,0.1343,2,0
1,0,1,7,0,6,0,1,0.16,0.59,0.1045,5,0
1,0,1,8,0,6,0,1,0.18,0.55,0.1642,34,0
1,0,1,9,0,6,0,1,0.18,0.59,0.0896,34,0
1,0,1,10,0,6,0,2,0.18,0.64,0.1045,55,0
1,0,1,11,0,6,0,2,0.18,0.64,0.1343,64,0
1,0,1,12,0,6,0,2,0.2,0.59,0.194,78,0
1,0,1,13,0,6,0,2,0.22,0.55,0.1642,65,0
1,0,1,14,0,6,0,2,0.22,0.6,0.1343,99,0
1,0,1,15,0,6,0,1,0.22,0.69,0.2537,120,0
1,0,1,16,0,6,0,1,0.24,0.6,0.1642,107,0
1,0,1,17,0,6,0,1,0.24,0.6,0.0896,91,0
1,0,1,18,0,6,0,1,0.22,0.69,0.1343,68,0
1,0,1,19,0,6,0,2,0.22,0.69,0.2537,58,0
1,0,1,20,0,6,0,1,0.18,0.74,0.0896,43,0
1,0,1,21,0,6,0,1,0.18,0.74,0.0896,36,0
1,0,1,22,0,6,0,1,0.16,0.8,0.0896,32,0
1,0,1,23,0,6,0,1,0.16,0.8,0.0896,33,0
1,0,1,0,0,0,0,1,0.16,0.8,0.1045,33,0
1,0,1,1,0,0,0,1,0.14,0.8,0.0896,29,0
1,0,1,2,0,0,0,1,0.16,0.8,0.0896,11,0
1,0,1,3,0,0,0,1,0.14,0.93,0.0896,8,0
1,0,1,4,0,0,0,1,0.14,0.93,0.0896,1,0
1,0,1,5,0,0,0,1,0.14,0.86,0.0896,3,0
1,0,1,7,0,0,0,1,0.14,0.86,0.0896,3,0
1,0,1,8,0,0,0,2,0.14,0.86,0.0896,12,0
1,0,1,9,0,0,0,2,0.16,0.8,0.0896,38,0
1,0,1,10,0,0,0,2,0.18,0.8,0.0896,64,0
1,0,1,11,0,0,0,1,0.22,0.75,0.0896,59,0
1,0,1,12,0,0,0,1,0.3,0.52,0.1045,97,0
1,0,1,13,0,0,0,1,0.28,0.61,0.1045,84,0
1,0,1,14,0,0,0,1,0.28,0.61,0.0896,122,0
1,0,1,15,0,0,0,1,0.3,0.56,0.0896,109,0
1,0,1,16,0,0,0,1,0.3,0.56,0.0896,123,0
1,0,1,17,0,0,0,1,0.3,0.56,0.194,77,0
1,0,1,18,0,0,0,1,0.26,0.65,0.1642,65,0
1,0,1,19,0,0,0,1,0.26,0.65,0.194,55,0
1,0,1,20,0,0,0,2,0.26,0.65,0.1045,33,0
1,0,1,21,0,0,0,2,0.24,0.7,0.1642,28,0
1,0,1,22,0,0,0,2,0.24,0.7,0.194,21,0
1,0,1,23,0,0,0,2,0.24,0.65,0.2836,21,0
1,0,1,0,0,1,1,2,0.24,0.65,0.2239,7,0
1,0,1,1,0,1,1,1,0.22,0.64,0.2537,7,0
1,0,1,2,0,1,1,1,0.22,0.64,0.194,1,0
1,0,1,3,0,1,1,1,0.22,0.64,0.194,2,0
1,0,1,4,0,1,1,1,0.2,0.59,0.2239,2,0
1,0,1,5,0,1,1,1,0.18,0.64,0.2836,8,0
1,0,1,6,0,1,1,1,0.16,0.69,0.3284,37,0
1,0,1,7,0,1,1,2,0.16,0.64,0.2836,72,0
1,0,1,8,0,1,1,2,0.16,0.59,0.2836,185,1
1,0,1,9,0,1,1,2,0.16,0.59,0.2985,112,0
1,0,1,10,0,1,1,2,0.16,0.59,0.194,69,0
1,0,1,11,0,1,1,2,0.16,0.59,0.194,48,0
1,0,1,12,0,1,1,2,0.18,0.55,0.1045,68,0
1,0,1,13,0,1,1,2,0.16,0.59,0.0896,54,0
1,0,1,14,0,1,1,2,0.18,0.55,0.1343,86,0
1,0,1,15,0,1,1,2,0.16,0.59,0.1343,44,0
1,0,1,16,0,1,1,2,0.16,0.56,0.194,86,0
1,0,1,17,0,1,1,2,0.16,0.59,0.194,161,1
1,0,1,18,0,1,1,2,0.16,0.55,0.2239,156,1
1,0,1,19,0,1,1,1,0.3,0.61,0.1045,111,0
1,0,1,20,0,1,1,3,0.16,0.59,0.1642,78,0
1,0,1,21,0,1,1,3,0.16,0.59,0.0896,56,0
1,0,1,22,0,1,1,2,0.16,0.59,0.1045,34,0
1,0,1,23,0,1,1,2,0.16,0.64,0.0896,17,0
1,0,2,0,0,2,1,2,0.16,0.64,0.1045,8,0
1,0,2,1,0,2,1,2,0.16,0.69,0.1045,3,0
1,0,2,2,0,2,1,2,0.16,0.69,0.0896,2,0
1,0,2,3,0,2,1,2,0.16,0.69,0.0896,2,0
1,0,2,5,0,2,1,3,0.14,0.93,0.0896,3,0
1,0,2,6,0,2,1,3,0.14,0.93,0.0896,22,0
1,0,2,7,0,2,1,3,0.16,0.93,0.0896,52,0
1,0,2,8,0,2,1,3,0.16,0.93,0.0896,135,0
1,0,2,9,0,2,1,2,0.16,0.93,0.0896,116,0
1,0,2,10,0,2,1,2,0.16,0.93,0.0896,47,0
1,0,2,11,0,2,1,2,0.18,0.86,0.0896,51,0
1,0,2,12,0,2,1,2,0.2,0.86,0.0896,55,0
1,0,2,13,0,2,1,2,0.2,0.86,0.0896,52,0
1,0,2,14,0,2,1,2,0.22,0.8,0.0896,54,0
1,0,2,15,0,2,1,2,0.24,0.75,0.0896,52,0
1,0,2,16,0,2,1,2,0.24,0.75,0.1343,64,0
1,0,2,17,0,2,1,2,0.24,0.75,0.0896,176,1
1,0,2,18,0,2,1,2,0.24,0.81,0.1045,168,1
1,0,2,19,0,2,1,2,0.24,0.81,0.1343,108,0
1,0,2,20,0,2,1,2,0.22,0.87,0.1343,74,0
1,0,2,21,0,2,1,2,0.22,0.87,0.1343,64,0
1,0,2,22,0,2,1,2,0.22,0.87,0.0896,36,0
1,0,2,23,0,2,1,3,0.2,0.93,0.194,16,0
1,0,2,0,0,3,1,3,0.22,0.93,0.1045,2,0
1,0,2,1,0,3,1,3,0.22,0.93,0.194,3,0
1,0,2,2,0,3,1,3,0.22,0.93,0.1343,4,0
1,0,2,3,0,3,1,3,0.22,0.93,0.1343,1,0
1,0,2,4,0,3,1,3,0.22,0.93,0.2836,1,0
1,0,2,5,0,3,1,3,0.22,0.93,0.1045,3,0
1,0,2,6,0,3,1,3,0.22,0.93,0.1045,18,0
1,0,2,7,0,3,1,3,0.22,0.93,0.2239,49,0
1,0,2,8,0,3,1,3,0.22,0.93,0.2239,155,1
1,0,2,9,0,3,1,2,0.24,0.93,0.0896,123,0
1,0,2,10,0,3,1,2,0.22,1.0,0.0896,61,0
1,0,2,11,0,3,1,2,0.24,0.93,0.194,52,0
1,0,2,12,0,3,1,2,0.24,0.93,0.2239,64,0
1,0,2,13,0,3,1,1,0.34,0.93,0.1642,75,0
1,0,2,14,0,3,1,1,0.38,0.82,0.3881,63,0
1,0,2,15,0,3,1,1,0.38,0.76,0.3284,76,0
1,0,2,16,0,3,1,1,0.36,0.71,0.2985,103,0
1,0,2,17,0,3,1,1,0.36,0.53,0.5224,190,1
1,0,2,18,0,3,1,1,0.34,0.42,0.5522,182,1
1,0,2,19,0,3,1,1,0.28,0.45,0.4925,91,0
1,0,2,20,0,3,1,1,0.24,0.48,0.5522,75,0
1,0,2,21,0,3,1,1,0.22,0.47,0.3284,63,0
1,0,2,22,0,3,1,1,0.22,0.44,0.2537,40,0
1,0,2,23,0,3,1,1,0.2,0.44,0.4478,32,0
1,0,2,0,0,4,1,1,0.2,0.4,0.4478,12,0
1,0,2,1,0,4,1,1,0.2,0.44,0.5224,5,0
1,0,2,2,0,4,1,1,0.18,0.43,0.2537,2,0
1,0,2,3,0,4,1,1,0.18,0.43,0.2537,1,0
1,0,2,5,0,4,1,1,0.16,0.5,0.2985,2,0
1,0,2,6,0,4,1,1,0.16,0.43,0.3582,39,0
1,0,2,7,0,4,1,1,0.14,0.5,0.3284,87,0
1,0,2,8,0,4,1,1,0.14,0.5,0.3582,188,1
1,0,2,9,0,4,1,1,0.16,0.47,0.2985,133,0
1,0,2,10,0,4,1,1,0.18,0.43,0.3284,52,0
1,0,2,11,0,4,1,1,0.18,0.43,0.4478,64,0
1,0,2,12,0,4,1,1,0.2,0.4,0.3582,69,0
1,0,2,13,0,4,1,1,0.2,0.4,0.4179,51,0
1,0,2,14,0,4,1,1,0.22,0.37,0.3881,47,0
1,0,2,15,0,4,1,1,0.22,0.37,0.3284,60,0
1,0,2,16,0,4,1,1,0.22,0.37,0.2537,78,0
1,0,2,17,0,4,1,1,0.2,0.4,0.194,175,1
1,0,2,18,0,4,1,1,0.2,0.4,0.1642,147,1
1,0,2,19,0,4,1,1,0.2,0.4,0.0896,96,0
1,0,2,20,0,4,1,1,0.2,0.47,0.0896,109,0
1,0,2,21,0,4,1,1,0.18,0.55,0.1045,54,0
1,0,2,22,0,4,1,1,0.18,0.51,0.0896,41,0
1,0,2,23,0,4,1,1,0.2,0.47,0.1045,38,0
1,0,2,0,0,5,1,2,0.2,0.44,0.0896,13,0
1,0,2,1,0,5,1,2,0.16,0.59,0.0896,7,0
1,0,2,2,0,5,1,2,0.14,0.63,0.1045,1,0
1,0,2,3,0,5,1,2,0.14,0.63,0.1045,1,0
1,0,2,5,0,5,1,2,0.14,0.63,0.1343,7,0
1,0,2,6,0,5,1,2,0.16,0.55,0.0896,28,0
1,0,2,7,0,5,1,1,0.14,0.59,0.0896,87,0
1,0,2,8,0,5,1,1,0.14,0.74,0.1343,220,1
1,0,2,9,0,5,1,2,0.16,0.8,0.1343,127,0
1,0,2,10,0,5,1,2,0.2,0.51,0.1343,51,0
1,0,2,11,0,5,1,1,0.22,0.51,0.1642,64,0
1,0,2,12,0,5,1,2,0.24,0.48,0.1642,86,0
1,0,2,13,0,5,1,2,0.26,0.5,0.2239,82,0
1,0,2,14,0,5,1,2,0.28,0.45,0.1642,91,0
1,0,2,15,0,5,1,2,0.28,0.48,0.2537,90,0
1,0,2,16,0,5,1,2,0.3,0.42,0.2239,99,0
1,0,2,17,0,5,1,2,0.26,0.56,0.1343,205,1
1,0,2,18,0,5,1,2,0.24,0.6,0.1045,155,1
1,0,2,19,0,5,1,2,0.24,0.65,0.1343,103,0
1,0,2,20,0,5,1,2,0.24,0.65,0.1642,71,0
1,0,2,21,0,5,1,2,0.24,0.7,0.1642,43,0
1,0,2,22,0,5,1,2,0.24,0.65,0.1642,46,0
1,0,2,23,0,5,1,2,0.24,0.7,0.1343,31,0
1,0,2,0,0,6,0,2,0.24,0.7,0.1642,39,0
1,0,2,1,0,6,0,2,0.24,0.65,0.1642,18,0
1,0,2,2,0,6,0,2,0.24,0.75,0.1642,17,0
1,0,2,3,0,6,0,2,0.24,0.75,0.1642,11,0
1,0,2,4,0,6,0,3,0.22,0.93,0.1343,8,0
1,0,2,5,0,6,0,3,0.2,1.0,0.0896,9,0
1,0,2,6,0,6,0,3,0.2,1.0,0.0896,4,0
1,0,2,7,0,6,0,3,0.22,0.93,0.0896,4,0
1,0,2,8,0,6,0,3,0.2,1.0,0.0896,10,0
1,0,2,9,0,6,0,3,0.2,1.0,0.0896,20,0
1,0,2,10,0,6,0,3,0.2,1.0,0.1343,34,0
1,0,2,11,0,6,0,3,0.22,1.0,0.1343,47,0
1,0,2,12,0,6,0,3,0.22,1.0,0.1642,52,0
1,0,2,13,0,6,0,3,0.22,1.0,0.1642,72,0
1,0,2,14,0,6,0,3,0.22,1.0,0.0896,55,0
1,0,2,15,0,6,0,3,0.22,1.0,0.0896,60,0
1,0,2,16,0,6,0,3,0.22,1.0,0.1343,71,0
1,0,2,17,0,6,0,2,0.24,1.0,0.2836,78,0
1,0,2,18,0,6,0,2,0.28,0.93,0.4478,83,0
1,0,2,19,0,6,0,2,0.28,0.93,0.4478,84,0
1,0,2,20,0,6,0,1,0.3,0.87,0.2537,69,0
1,0,2,21,0,6,0,1,0.26,1.0,0.194,56,0
1,0,2,22,0,6,0,1,0.26,0.93,0.1343,45,0
1,0,2,23,0,6,0,1,0.26,0.93,0.2239,59,0
1,0,2,0,0,0,0,1,0.26,0.7,0.194,39,0
1,0,2,1,0,0,0,1,0.26,0.65,0.4179,44,0
1,0,2,2,0,0,0,1,0.26,0.6,0.3284,20,0
1,0,2,3,0,0,0,1,0.26,0.6,0.0896,13,0
1,0,2,4,0,0,0,1,0.26,0.6,0.3582,2,0
1,0,2,5,0,0,0,1,0.26,0.6,0.2239,1,0
1,0,2,6,0,0,0,1,0.26,0.6,0.2239,1,0
1,0,2,7,0,0,0,1,0.24,0.65,0.1642,8,0
1,0,2,8,0,0,0,1,0.24,0.65,0.1045,23,0
1,0,2,9,0,0,0,1,0.28,0.56,0.1045,45,0
1,0,2,10,0,0,0,1,0.3,0.52,0.2537,89,0
1,0,2,11,0,0,0,1,0.32,0.49,0.2537,117,0
1,0,2,12,0,0,0,1,0.34,0.46,0.0896,174,1
1,0,2,13,0,0,0,1,0.34,0.46,0.0896,182,1
1,0,2,14,0,0,0,1,0.34,0.46,0.0896,161,1
1,0,2,15,0,0,0,1,0.34,0.46,0.0896,182,1
1,0,2,16,0,0,0,1,0.34,0.49,0.1045,157,1
1,0,2,17,0,0,0,1,0.34,0.46,0.0896,121,0
1,0,2,18,0,0,0,1,0.3,0.56,0.1642,78,0
1,0,2,19,0,0,0,1,0.28,0.61,0.1343,21,0
1,0,2,20,0,0,0,1,0.28,0.61,0.1045,26,0
1,0,2,21,0,0,0,1,0.26,0.6,0.0896,27,0
1,0,2,22,0,0,0,1,0.26,0.6,0.0896,62,0
1,0,2,23,0,0,0,1,0.24,0.65,0.0896,30,0
1,0,2,0,0,1,1,1,0.24,0.65,0.0896,15,0
1,0,2,1,0,1,1,1,0.22,0.75,0.0896,5,0
1,0,2,2,0,1,1,1,0.2,0.8,0.0896,3,0
1,0,2,3,0,1,1,1,0.2,0.86,0.0896,1,0
1,0,2,4,0,1,1,1,0.2,0.86,0.0896,2,0
1,0,2,5,0,1,1,1,0.2,0.86,0.0896,10,0
1,0,2,6,0,1,1,1,0.18,0.93,0.0896,30,0
1,0,2,7,0,1,1,1,0.18,0.86,0.0896,95,0
1,0,2,8,0,1,1,2,0.16,1.0,0.0896,230,1
1,0,2,9,0,1,1,1,0.22,0.8,0.0896,118,0
1,0,2,10,0,1,1,1,0.24,0.75,0.1045,55,0
1,0,2,11,0,1,1,1,0.3,0.65,0.0896,47,0
1,0,2,12,0,1,1,2,0.32,0.62,0.0896,66,0
1,0,2,13,0,1,1,2,0.36,0.57,0.0896,64,0
1,0,2,14,0,1,1,2,0.36,0.57,0.0896,60,0
1,0,2,15,0,1,1,2,0.38,0.54,0.0896,50,0
